Target,Fold,Model,R2,R2_train,RMSE,RMSE_train,MAE,MAE_train
Miliolida,1,RF,-0.013592427613135172,0.6897993294231609,257.47592227866414,75.47129178563983,131.83317541831008,53.28989438952925
Miliolida,1,XGBoost,-0.10326099395751953,0.9999989867210388,268.6235603730618,0.1354669621183515,130.95425415039062,0.10487379878759384
Miliolida,1,LightGBM,-0.047713478237578766,0.0,261.773819183608,135.50659028652566,131.2421052631579,83.77008310249307
Miliolida,1,GAM,0.31089642161202957,0.49229678219370954,212.29863232694802,96.55291175464605,150.68675605015025,74.3522735424637
Miliolida,2,Linear,-0.2476249731309883,0.29033457007346697,150.41320365168676,149.1094142055164,115.47244090209624,102.27869442154865
Miliolida,2,Ridge,0.04128456528134805,0.22888717578406903,131.85262834499622,155.4308428399314,93.64167495889777,94.32617959486358
Miliolida,2,RF,-0.2991437253745426,0.753968460297842,153.48733016587352,87.79577793397529,119.61459814600512,59.289332025143246
Miliolida,2,XGBoost,0.018263041973114014,0.999915361404419,133.4263168615922,1.6282056587140585,83.85920715332031,1.1655586957931519
Miliolida,2,LightGBM,-0.03235177870346351,0.0,136.82258362778316,177.00202668761602,97.93684210526317,103.66481994459838
Miliolida,2,GAM,0.070345489809856,0.6789911999249312,129.83886848977707,100.28516842387269,99.21328306632631,74.58067700253744
Miliolida,3,Linear,0.10803567768509892,0.27173065483269854,140.32518856604736,148.18931780590938,88.58310852640619,94.67845958058021
Miliolida,3,Ridge,0.15524837823856252,0.17388798550876705,136.5609124473714,157.83028947914482,74.6042640658568,91.89719268073966
Miliolida,3,RF,-0.2914660732086345,0.7260526289867889,168.85090538256568,90.88756168353827,110.52169583911058,60.23385105443223
Miliolida,3,XGBoost,-0.2872363328933716,0.9999411702156067,168.5741676532914,1.3315747057577563,101.70327758789062,0.9181878566741943
Miliolida,3,LightGBM,-0.011325253913185396,0.0,149.41951379369746,173.6484391165857,99.47008547008548,97.6568047337278
Miliolida,3,GAM,-0.1804976576507129,0.6241547728296921,161.43379549192707,106.45728931053986,119.58002059623212,74.76741597845073
Miliolida,4,Linear,-10.609010780098954,0.37669799737458054,188.7809044466531,146.40281939312257,158.04395532866613,109.5642637724927
Miliolida,4,Ridge,-1.8820196440312116,0.21998237306788548,94.06085531336346,163.77680244033672,83.61983910892452,103.41434848660968
Miliolida,4,RF,-0.3935482805946069,0.8663772079193142,65.40658360155986,67.7860691517256,46.94850478569194,47.27610150310956
Miliolida,4,XGBoost,-0.22398889064788818,0.9999986886978149,61.298408405495124,0.21437744340810913,47.11532211303711,0.16473007202148438
Miliolida,4,LightGBM,-0.3461535130072333,0.0,64.28471897068911,185.43861681123818,53.27065527065526,114.64562787639713
Miliolida,4,GAM,-5.060258909868621,0.6203584676349285,136.39738514056762,114.25811056990752,131.32989740858633,90.01197622285278
Other,0,Linear,-13.995296140761084,0.4535920283655881,65232.33736908458,53434.80722947294,55513.770247476365,38095.12689801848
Other,0,Ridge,-4.3105167129254385,0.30060322520323013,38819.845864115625,60454.34863882643,31345.153797034553,39055.9359105963
Other,0,RF,-5.768184763382538,0.7197459094022101,43824.959119176434,38268.52415529925,31262.088264458627,25019.793339414664
Other,0,XGBoost,-1.3127658367156982,0.9999591708183289,25618.355919145164,461.8351809628625,18073.673828125,263.7972106933594
Other,0,LightGBM,-2.9699473403409096,0.0,33564.31511183349,72287.92083332544,29030.852631578942,43827.48060941827
Other,0,GAM,-6.2000086714742935,0.6843030863486135,45201.404187048494,40616.35082817716,38484.85840127884,28162.466018398165
Other,1,Linear,-0.2316351721684986,0.26298852049354415,119476.08465376915,39703.43531453776,67531.64531923775,27688.867321965492
Other,1,Ridge,-0.16290458137601616,0.14286635347872156,116094.58978418505,42816.90102732007,57842.1172464235,24541.03760895243
Other,1,RF,-0.13559174823489362,0.6847876547215672,114723.14776073999,25965.253583993963,51538.56123710029,15734.846473027288
Other,1,XGBoost,-0.19290781021118164,0.9999955892562866,117582.69260397127,96.8830238612524,54546.78125,74.74921417236328
Other,1,LightGBM,-0.11884923338091458,0.0,113874.30119778166,46247.787328249586,53476.34736842105,26675.68698060941
Other,1,GAM,-0.08229848407457863,0.3697231991476798,111998.82479862827,36716.106442667246,69066.36069177848,26375.865153049144
Other,2,Linear,-0.18185403754405716,0.4696680145673936,69931.55861663472,48212.34500375281,46692.219451792465,34256.85865476544
Other,2,Ridge,0.029817515990429255,0.3535467505498803,63360.41321644562,53229.563707838424,36235.19209356334,31671.65610321605
Other,2,RF,-0.3394159914182049,0.8638904189245418,74447.31274427343,24424.669384627967,48261.242312960814,16023.791343390005
Other,2,XGBoost,-0.27994298934936523,1.0,72775.73573657637,4.290584440102127,43882.6015625,3.2924225330352783
Other,2,LightGBM,-0.004526828530199367,0.0,64472.13561590698,66204.01754789506,40881.27368421053,34807.540166205
Other,2,GAM,-0.04143297501430343,0.7192673752035281,65645.80049132767,35077.674053164694,42076.40556201876,24696.186259088554
Other,3,Linear,-0.1157007297078807,0.37192788567256085,60543.446587366896,53576.212032912714,48498.66947900233,32830.20232236984
Other,3,Ridge,0.06662352941006366,0.27642889340167276,55376.015863394234,57505.29782990042,37488.289137097156,31525.72053332679
Other,3,RF,-0.20763871164930037,0.8037141158694281,62988.5767109451,29951.031446498877,42400.69400187299,16922.28479853211
Other,3,XGBoost,-0.49945104122161865,0.9999865293502808,70187.44639891096,248.27799124670716,43614.04296875,193.23672485351562
Other,3,LightGBM,-0.011424959524276357,0.0,57644.79717549833,67603.199235459,38116.62108262107,35404.87047994741
Other,3,GAM,-0.07882934532880981,0.6431108647717478,59534.62983388739,40386.28561626756,38023.31130454157,23955.32417730001
Other,4,Linear,-11.709017728223127,0.382885075779932,51340.5082903788,56733.876423731934,38423.82350095142,42360.22516061897
Other,4,Ridge,-4.678383679233392,0.2858249420371948,34317.57078572915,61032.586174799784,29701.447890284904,38857.462277696075
Other,4,RF,0.03660980806516834,0.8525433551967139,14135.308182384277,27732.665127002016,11152.542302498956,18912.716347754525
Other,4,XGBoost,-1.1220650672912598,0.9999592304229736,20978.938772016092,461.30113198972316,14361.3701171875,275.8089904785156
Other,4,LightGBM,-1.8453247781759385,0.0,24292.38157477817,72220.32419734052,23563.77207977208,42709.18211702825
Other,4,GAM,-2.1832889527257118,0.6155676771529974,25694.620181770988,44778.48351639903,20569.524919678606,31673.541428240398
